spec_id,dependency_graph,conceptual_spec_json,transform_spec_json,model_spec_json,tisane_spec_json,annotate_cvar_spec_json,annotate_transform_spec_json
f527826adf9444ca8b66b4af763c7482,,"{""tags"": [], ""read_only_tags"": [], ""is_negative"": false, ""variable_type"": ""Control"", ""concept"": ""Flesch-Kincaid readability score of the text"", ""final_columns_derived_spec_ids"": [], ""final_columns_orig"": [""\ud83d\udfe8 Flesch_Kincaid""], ""final_columns_derived"": [], ""final_columns_leaf_spec_ids"": [], ""column_rationales"": {""\ud83d\udfe8 Flesch_Kincaid"": ""It could be a potential confounder""}, ""interaction"": false, ""rationale"": ""It could be a potential confounder"", ""on"": """", ""random_effect"": false}",,,,,
d1414a01b9e0476dbe7c0b7d214bea22,,,"{""time_stamp"": ""05-30-2024 at 05:07:09 PM"", ""tags"": [], ""read_only_tags"": [], ""is_negative"": false, ""specification"": ""One-hot representation of the categorical variable \""device\"": \""desktop\"" column"", ""spec_name"": ""device_desktop"", ""trans_verb"": [""derive""], ""code"": ""df['device_desktop'] = pd.get_dummies(df.device_trans1)['desktop']"", ""rationale"": ""Convert the categorical variable \""device\"" into its one-hot representation"", ""conditions"": """", ""input_cols_to_output_col_mapping"": [[[""device""], ""device_desktop""]], ""branches"": [{""dependencies"": [""b74a2c6991cc49e18d4bd5f54175dfcb""], ""condition"": """"}]}",,,,
291daafd43454a398ad4a3a4abeb44b7,,,"{""time_stamp"": ""05-30-2024 at 05:06:29 PM"", ""tags"": [], ""read_only_tags"": [], ""is_negative"": false, ""specification"": ""One-hot representation of the categorical variable \""device\"": \""laptop\"" column"", ""spec_name"": ""device_laptop"", ""trans_verb"": [""derive""], ""code"": ""\ndf['device_laptop'] = pd.get_dummies(df.device_trans1)['laptop']"", ""rationale"": ""Convert the categorical variable \""device\"" into its one-hot representation"", ""conditions"": """", ""input_cols_to_output_col_mapping"": [[[""device""], ""device_laptop""]], ""branches"": [{""dependencies"": [""b74a2c6991cc49e18d4bd5f54175dfcb""], ""condition"": """"}]}",,,,
8df8396bef284aa9a0ff2caaf9376f60,,,"{""time_stamp"": ""05-30-2024 at 05:05:41 PM"", ""tags"": [], ""read_only_tags"": [], ""is_negative"": false, ""specification"": ""One-hot representation of the categorical variable \""device\"": \""other\"" column, including those NaNs."", ""spec_name"": ""device_other"", ""trans_verb"": [""derive""], ""code"": ""df['device_other'] = pd.get_dummies(df.device_trans1)['other']"", ""rationale"": ""Convert the categorical variable \""device\"" into its one-hot representation"", ""conditions"": """", ""input_cols_to_output_col_mapping"": [[[""device""], ""device_other""]], ""branches"": [{""dependencies"": [""b74a2c6991cc49e18d4bd5f54175dfcb""], ""condition"": """"}]}",,,,
3702bcbfd7684b42b9ef97268178a178,,,"{""time_stamp"": ""05-30-2024 at 05:04:31 PM"", ""tags"": [], ""read_only_tags"": [], ""is_negative"": false, ""specification"": ""One-hot representation of the categorical variable \""device\"": \""smart\"" column"", ""spec_name"": ""device_smartphone"", ""trans_verb"": [""derive""], ""code"": ""df['device_smartphone'] = pd.get_dummies(df.device_trans1)['smartphone']"", ""rationale"": ""Convert the categorical variable \""device\"" into its one-hot representation"", ""conditions"": """", ""input_cols_to_output_col_mapping"": [[[""device""], ""device_smartphone""]], ""branches"": [{""dependencies"": [""b74a2c6991cc49e18d4bd5f54175dfcb""], ""condition"": """"}]}",,,,
bdf10779309646dfbd8b91252d15f747,,,"{""time_stamp"": ""05-30-2024 at 05:03:52 PM"", ""tags"": [], ""read_only_tags"": [], ""is_negative"": false, ""specification"": ""One-hot representation of the categorical variable \""device\"": \""tablet\"" column"", ""spec_name"": ""device_tablet"", ""trans_verb"": [""derive""], ""code"": ""df['device_tablet'] = pd.get_dummies(df.device_trans1)['tablet']"", ""rationale"": ""Convert the categorical variable \""device\"" into its one-hot representation"", ""conditions"": """", ""input_cols_to_output_col_mapping"": [[[""device""], ""device_tablet""]], ""branches"": [{""dependencies"": [""b74a2c6991cc49e18d4bd5f54175dfcb""], ""condition"": """"}]}",,,,
d0fe810d3fe54356ad6db0e24de14a7f,,,,"{""time_stamp"": ""08-12-2024 at 10:33:00 PM"", ""tags"": [""linear regression""], ""read_only_tags"": [], ""is_negative"": false, ""specification"": ""Linear Regression"", ""spec_name"": ""linear_regression"", ""rationale"": ""Fit a linear regression of \""adjusted_running_time\"" against \""reader_view\"" (binary variable)"", ""dependencies"": [], ""code"": ""model = smf.ols(formula='adjusted_running_time ~ reader_view + age + Flesch_Kincaid + correct_rate + dylexia_bin + img_width + num_words + retake_trial+edu_PhD+edu_college+edu_grad_school+edu_high_school+edu_other+edu_pre_high_school+edu_prof_school+device_desktop+device_laptop+device_other+device_smartphone+device_tablet+english_native1', data=data)"", ""associated_columns_derived_spec_ids"": [""28c15de2bb464afea77998b4e64038db"", ""ROOT_SPEC_ID"", ""81b3ea5cb54a47dda662aded5d5ddc0b"", ""6a1a3c4448754d0183b988e1a6fec33c"", ""a205202a091640f5b918d9c17c237d27"", ""8df8396bef284aa9a0ff2caaf9376f60"", ""3702bcbfd7684b42b9ef97268178a178"", ""bdf10779309646dfbd8b91252d15f747"", ""d1414a01b9e0476dbe7c0b7d214bea22"", ""291daafd43454a398ad4a3a4abeb44b7"", ""2ed24f165847454dad78a57e97292fde"", ""d7a5c84f58824a2f910f510f415f6887"", ""23ba5db22c324918b849a063a8f35d0e"", ""ed67e0ac38a74c679f6abc8922e8d28e"", ""a4893bbe465447e8bef66a929615e8a5"", ""b74a2c6991cc49e18d4bd5f54175dfcb"", ""28644781f9ca4d22a0b0595bb6ceee17"", ""f7d3493784664cea92853163e10a8e6c"", ""121b0aff79f345708af9a1359912e41b""], ""associated_columns_orig"": [""\ud83d\udfe8 adjusted_running_time"", ""\ud83d\udfe8 reader_view"", ""\ud83d\udfe8 Flesch_Kincaid"", ""\ud83d\udfe8 age"", ""\ud83d\udfe8 correct_rate"", ""\ud83d\udfe8 dyslexia_bin"", ""\ud83d\udfe8 img_width"", ""\ud83d\udfe8 num_words"", ""\ud83d\udfe8 retake_trial""], ""associated_columns_derived"": [""\ud83d\udfe9 edu_PhD"", ""\ud83d\udfe9 edu_college"", ""\ud83d\udfe9 edu_grad_school"", ""\ud83d\udfe9 edu_high_school"", ""\ud83d\udfe9 edu_other"", ""\ud83d\udfe9 edu_pre_high_school"", ""\ud83d\udfe9 edu_prof_school"", ""\ud83d\udfe9 device_desktop"", ""\ud83d\udfe9 device_laptop"", ""\ud83d\udfe9 device_other"", ""\ud83d\udfe9 device_smartphone"", ""\ud83d\udfe9 device_tablet"", ""\ud83d\udfe9 english_native1""], ""associated_columns_leaf_spec_ids"": [""ed67e0ac38a74c679f6abc8922e8d28e"", ""d7a5c84f58824a2f910f510f415f6887"", ""a205202a091640f5b918d9c17c237d27"", ""28644781f9ca4d22a0b0595bb6ceee17"", ""2ed24f165847454dad78a57e97292fde"", ""6a1a3c4448754d0183b988e1a6fec33c"", ""81b3ea5cb54a47dda662aded5d5ddc0b"", ""d1414a01b9e0476dbe7c0b7d214bea22"", ""291daafd43454a398ad4a3a4abeb44b7"", ""8df8396bef284aa9a0ff2caaf9376f60"", ""3702bcbfd7684b42b9ef97268178a178"", ""bdf10779309646dfbd8b91252d15f747"", ""121b0aff79f345708af9a1359912e41b""], ""associated_specified_spec_ids"": [], ""annotator"": null}",,,
28644781f9ca4d22a0b0595bb6ceee17,,,"{""time_stamp"": ""05-30-2024 at 04:58:41 PM"", ""tags"": [], ""read_only_tags"": [], ""is_negative"": false, ""specification"": ""One-hot representation of the categorical variable \""education\"": \""high school\"" column"", ""spec_name"": ""edu_high_school"", ""trans_verb"": [""derive""], ""code"": ""\ndf['edu_high_school'] = pd.get_dummies(df.edu_trans1)['high school']"", ""rationale"": """", ""conditions"": """", ""input_cols_to_output_col_mapping"": [[[""education""], ""edu_high_school""]], ""branches"": [{""dependencies"": [""a4893bbe465447e8bef66a929615e8a5""], ""condition"": """"}]}",,,,
d7a5c84f58824a2f910f510f415f6887,,,"{""time_stamp"": ""05-30-2024 at 04:57:15 PM"", ""tags"": [], ""read_only_tags"": [], ""is_negative"": false, ""specification"": ""One-hot representation of the categorical variable \""education\"": \""college\"" column"", ""spec_name"": ""edu_college"", ""trans_verb"": [""derive""], ""code"": ""\ndf['edu_college'] = pd.get_dummies(df.edu_trans1)['college']"", ""rationale"": """", ""conditions"": """", ""input_cols_to_output_col_mapping"": [[[""education""], ""edu_college""]], ""branches"": [{""dependencies"": [""a4893bbe465447e8bef66a929615e8a5""], ""condition"": """"}]}",,,,
a205202a091640f5b918d9c17c237d27,,,"{""time_stamp"": ""05-30-2024 at 04:55:59 PM"", ""tags"": [], ""read_only_tags"": [], ""is_negative"": false, ""specification"": ""One-hot representation of the categorical variable \""education\"": \""graduate school\"" column"", ""spec_name"": ""edu_grad_school"", ""trans_verb"": [""derive""], ""code"": ""\ndf['edu_grad_school'] = pd.get_dummies(df.edu_trans1)['graduate school']"", ""rationale"": """", ""conditions"": """", ""input_cols_to_output_col_mapping"": [[[""education""], ""edu_grad_school""]], ""branches"": [{""dependencies"": [""a4893bbe465447e8bef66a929615e8a5""], ""condition"": """"}]}",,,,
81b3ea5cb54a47dda662aded5d5ddc0b,,,"{""time_stamp"": ""05-30-2024 at 04:55:07 PM"", ""tags"": [], ""read_only_tags"": [], ""is_negative"": false, ""specification"": ""One-hot representation of the categorical variable \""education\"": \""professional school\"" column"", ""spec_name"": ""edu_prof_school"", ""trans_verb"": [""derive""], ""code"": ""\ndf['edu_prof_school'] = pd.get_dummies(df.edu_trans1)['professional school']"", ""rationale"": """", ""conditions"": """", ""input_cols_to_output_col_mapping"": [[[""education""], ""edu_prof_school""]], ""branches"": [{""dependencies"": [""a4893bbe465447e8bef66a929615e8a5""], ""condition"": """"}]}",,,,
ed67e0ac38a74c679f6abc8922e8d28e,,,"{""time_stamp"": ""05-30-2024 at 04:54:19 PM"", ""tags"": [], ""read_only_tags"": [], ""is_negative"": false, ""specification"": ""One-hot representation of the categorical variable \""education\"": \""PhD\"" & \""postdoctoral\"" column"", ""spec_name"": ""edu_PhD"", ""trans_verb"": [""derive""], ""code"": ""df['edu_PhD'] = pd.get_dummies(df.edu_trans1)['PhD']"", ""rationale"": """", ""conditions"": """", ""input_cols_to_output_col_mapping"": [[[""education""], ""edu_PhD""]], ""branches"": [{""dependencies"": [""a4893bbe465447e8bef66a929615e8a5""], ""condition"": """"}]}",,,,
6a1a3c4448754d0183b988e1a6fec33c,,,"{""time_stamp"": ""05-30-2024 at 04:52:57 PM"", ""tags"": [], ""read_only_tags"": [], ""is_negative"": false, ""specification"": ""One-hot representation of the categorical variable \""education\"": \""pre-high school\"" column"", ""spec_name"": ""edu_pre_high_school"", ""trans_verb"": [""derive""], ""code"": ""df['edu_pre_high_school'] = pd.get_dummies(df.edu_trans1)['pre-high school']"", ""rationale"": """", ""conditions"": """", ""input_cols_to_output_col_mapping"": [[[""education""], ""edu_pre_high_school""]], ""branches"": [{""dependencies"": [""a4893bbe465447e8bef66a929615e8a5""], ""condition"": """"}]}",,,,
2ed24f165847454dad78a57e97292fde,,,"{""time_stamp"": ""05-30-2024 at 04:43:25 PM"", ""tags"": [], ""read_only_tags"": [], ""is_negative"": false, ""specification"": ""One-hot representation of the categorical variable \""education\"": \""nan\"" column"", ""spec_name"": ""edu_other"", ""trans_verb"": [""derive""], ""code"": ""df['edu_other'] = pd.get_dummies(df.edu_trans1)['other']"", ""rationale"": """", ""conditions"": """", ""input_cols_to_output_col_mapping"": [[[""education""], ""edu_other""]], ""branches"": [{""dependencies"": [""a4893bbe465447e8bef66a929615e8a5""], ""condition"": """"}]}",,,,
23ba5db22c324918b849a063a8f35d0e,,,"{""time_stamp"": ""08-12-2024 at 10:19:08 PM"", ""tags"": [], ""read_only_tags"": [], ""is_negative"": false, ""specification"": ""Combine the \""N\"" class with \""NaN\"""", ""spec_name"": ""english_native"", ""trans_verb"": [""impute""], ""code"": ""df['english_native_output'] = df['english_native'].fillna('N')"", ""rationale"": ""It is likely that those NaNs are caused by not understanding English texts."", ""conditions"": """", ""input_cols_to_output_col_mapping"": [[[""english_native""], ""english_native_output""]], ""branches"": [{""dependencies"": [""f7d3493784664cea92853163e10a8e6c""], ""condition"": """"}], ""annotator"": null}",,,,
28c15de2bb464afea77998b4e64038db,,,"{""time_stamp"": ""08-12-2024 at 10:20:24 PM"", ""tags"": [], ""read_only_tags"": [], ""is_negative"": false, ""specification"": """", ""spec_name"": ""edu_trans1"", ""trans_verb"": [""impute""], ""code"": ""df['edu_trans1'] = df['education']\ndf.loc[pd.isna(df['education']), 'edu_trans1'] = 'other'"", ""rationale"": ""Fill NaNs in the \""education\"" variable"", ""conditions"": """", ""input_cols_to_output_col_mapping"": [[[""education""], ""edu_trans1""]], ""branches"": [{""dependencies"": [""f7d3493784664cea92853163e10a8e6c""], ""condition"": """"}], ""annotator"": null}",,,,
a4893bbe465447e8bef66a929615e8a5,,,"{""time_stamp"": ""05-30-2024 at 04:42:22 PM"", ""tags"": [], ""read_only_tags"": [], ""is_negative"": false, ""specification"": """", ""spec_name"": ""edu_trans2"", ""trans_verb"": [""derive""], ""code"": ""df.loc[(df['education'] == 'PhD') | (df['education'] == 'postdoctoral'), 'edu_trans1'] = 'PhD'"", ""rationale"": ""Combine the PhD with postdotoral classes in the 'education' column"", ""conditions"": """", ""input_cols_to_output_col_mapping"": [[[""education""], ""edu_trans1""]], ""branches"": [{""dependencies"": [""28c15de2bb464afea77998b4e64038db""], ""condition"": """"}]}",,,,
b74a2c6991cc49e18d4bd5f54175dfcb,,,"{""time_stamp"": ""08-12-2024 at 10:21:07 PM"", ""tags"": [], ""read_only_tags"": [], ""is_negative"": false, ""specification"": """", ""spec_name"": ""device_trans1"", ""trans_verb"": [""impute""], ""code"": ""df['device_trans1'] = df['device'].copy()\ndf.loc[pd.isna(df['device']), 'device_trans1'] = 'other'"", ""rationale"": ""Fill NaNs in the 'device' column by the default class 'smartphone'"", ""conditions"": """", ""input_cols_to_output_col_mapping"": [[[""device""], ""device_trans1""]], ""branches"": [{""dependencies"": [""f7d3493784664cea92853163e10a8e6c""], ""condition"": """"}], ""annotator"": null}",,,,
776b51f58d4f4f8ea3d103019c46ab3a,,"{""time_stamp"": ""05-30-2024 at 05:11:44 PM"", ""tags"": [], ""read_only_tags"": [], ""is_negative"": false, ""variable_type"": ""Control"", ""concept"": ""Education one-hot representations"", ""final_columns_derived_spec_ids"": [""ROOT_SPEC_ID"", ""2ed24f165847454dad78a57e97292fde"", ""6a1a3c4448754d0183b988e1a6fec33c"", ""d7a5c84f58824a2f910f510f415f6887"", ""a4893bbe465447e8bef66a929615e8a5"", ""81b3ea5cb54a47dda662aded5d5ddc0b"", ""a205202a091640f5b918d9c17c237d27"", ""ed67e0ac38a74c679f6abc8922e8d28e"", ""28c15de2bb464afea77998b4e64038db"", ""28644781f9ca4d22a0b0595bb6ceee17""], ""final_columns_orig"": [], ""final_columns_derived"": [""\ud83d\udfe9 edu_PhD"", ""\ud83d\udfe9 edu_college"", ""\ud83d\udfe9 edu_grad_school"", ""\ud83d\udfe9 edu_other"", ""\ud83d\udfe9 edu_high_school"", ""\ud83d\udfe9 edu_pre_high_school"", ""\ud83d\udfe9 edu_prof_school""], ""final_columns_leaf_spec_ids"": [""ed67e0ac38a74c679f6abc8922e8d28e"", ""d7a5c84f58824a2f910f510f415f6887"", ""a205202a091640f5b918d9c17c237d27"", ""2ed24f165847454dad78a57e97292fde"", ""28644781f9ca4d22a0b0595bb6ceee17"", ""6a1a3c4448754d0183b988e1a6fec33c"", ""81b3ea5cb54a47dda662aded5d5ddc0b""], ""column_rationales"": {""\ud83d\udfe9 edu_PhD"": ""Education one-hot representation 'PhD'"", ""\ud83d\udfe9 edu_college"": ""Education one-hot representation 'College'"", ""\ud83d\udfe9 edu_grad_school"": ""Education one-hot representations 'Graduate school'"", ""\ud83d\udfe9 edu_other"": ""Education one-hot representation 'Other'"", ""\ud83d\udfe9 edu_high_school"": ""Education one-hot representation 'High school'"", ""\ud83d\udfe9 edu_pre_high_school"": ""Education one-hot representation 'Pre high-school'"", ""\ud83d\udfe9 edu_prof_school"": ""Education one-hot representations 'Professional'""}, ""interaction"": false, ""rationale"": ""Potential confounding variables"", ""on"": """", ""random_effect"": false}",,,,,
